what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1425218664575
stopped,bundle,org.eclipse.ui.intro.universal,3.2.300.v20090526,"org.eclipse.ui.intro.universal",1425218664575
stopped,bundle,org.eclipse.ui.intro,3.3.0.v20090526,"org.eclipse.ui.intro",1425218664575
stopped,bundle,org.eclipse.ui.views.properties.tabbed,3.5.0.I20090429-1800,"org.eclipse.ui.views.properties.tabbed",1425218664575
stopped,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1425218664575
stopped,bundle,org.eclipse.update.ui,3.2.200.v20090213,"org.eclipse.update.ui",1425218664575
stopped,bundle,org.eclipse.ui.forms,3.4.0.v20090526,"org.eclipse.ui.forms",1425218664575
stopped,bundle,org.eclipse.ui.navigator,3.4.0.I20090525-2000,"org.eclipse.ui.navigator",1425218664575
stopped,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1425218664575
stopped,bundle,org.eclipse.ui.presentations.r21,3.2.100.I20081007-0800,"org.eclipse.ui.presentations.r21",1425218664575
stopped,bundle,org.eclipse.gef,3.5.1.v20090910-2020,"org.eclipse.gef",1425218664575
stopped,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1425218664575
stopped,bundle,org.eclipse.wst.dtd.core,1.1.300.v200904181727,"org.eclipse.wst.dtd.core",1425218664575
stopped,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,"org.eclipse.wst.internet.cache",1425218664575
activated,perspective,org.eclipse.pde.ui,,"org.eclipse.pde.ui.PDEPerspective",1425226610642
started,bundle,org.eclipse.osgi,3.5.0.v20090520,"org.eclipse.osgi",1425226610642
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.100.v20090520-1905,"org.eclipse.equinox.simpleconfigurator",1425226610643
started,bundle,com.ibm.icu,4.0.1.v20090415,"com.ibm.icu",1425226610644
started,bundle,org.eclipse.core.contenttype,3.4.0.v20090429-1800,"org.eclipse.core.contenttype",1425226610644
started,bundle,org.eclipse.core.databinding.observable,1.2.0.I20090604-2000,"org.eclipse.core.databinding.observable",1425226610645
started,bundle,org.eclipse.core.expressions,3.4.100.v20090429-1800,"org.eclipse.core.expressions",1425226610645
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1425226610646
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1425226610646
started,bundle,org.eclipse.core.net,1.2.0.I20090522-1010,"org.eclipse.core.net",1425226610646
started,bundle,org.eclipse.core.resources,3.5.0.v20090512,"org.eclipse.core.resources",1425226610648
started,bundle,org.eclipse.core.runtime,3.5.0.v20090525,"org.eclipse.core.runtime",1425226610648
started,bundle,org.eclipse.core.runtime.compatibility,3.2.0.v20090413,"org.eclipse.core.runtime.compatibility",1425226610649
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.100.v20090413,"org.eclipse.core.runtime.compatibility.auth",1425226610650
started,bundle,org.eclipse.ecf,3.0.0.v20090604-1131,"org.eclipse.ecf",1425226610651
started,bundle,org.eclipse.ecf.filetransfer,3.0.0.v20090604-1131,"org.eclipse.ecf.filetransfer",1425226610652
started,bundle,org.eclipse.ecf.identity,3.0.0.v20090604-1131,"org.eclipse.ecf.identity",1425226610653
started,bundle,org.eclipse.ecf.provider.filetransfer,3.0.0.v20090604-1131,"org.eclipse.ecf.provider.filetransfer",1425226610653
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,3.0.0.v20090604-1131,"org.eclipse.ecf.provider.filetransfer.httpclient",1425226610654
started,bundle,org.eclipse.equinox.app,1.2.0.v20090520-1800,"org.eclipse.equinox.app",1425226610654
started,bundle,org.eclipse.equinox.common,3.5.0.v20090520-1800,"org.eclipse.equinox.common",1425226610654
started,bundle,org.eclipse.equinox.ds,1.1.0.v20090601,"org.eclipse.equinox.ds",1425226610654
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin",1425226610655
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin.equinox",1425226610655
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.0.100.v20090527-1812,"org.eclipse.equinox.p2.artifact.repository",1425226610656
started,bundle,org.eclipse.equinox.p2.core,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.core",1425226610656
started,bundle,org.eclipse.equinox.p2.director,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.director",1425226610656
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1425226610657
started,bundle,org.eclipse.equinox.p2.engine,1.0.100.v20090525,"org.eclipse.equinox.p2.engine",1425226610657
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1425226610658
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.extensionlocation",1425226610658
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1425226610659
started,bundle,org.eclipse.equinox.p2.metadata,1.0.100.v20090525,"org.eclipse.equinox.p2.metadata",1425226610659
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.100.v20090525,"org.eclipse.equinox.p2.metadata.repository",1425226610660
started,bundle,org.eclipse.equinox.p2.publisher,1.0.0.v20090527-1812,"org.eclipse.equinox.p2.publisher",1425226610660
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1425226610661
started,bundle,org.eclipse.equinox.p2.repository,1.0.0.v20090601-1921,"org.eclipse.equinox.p2.repository",1425226610661
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,1.0.100.v20090611-1224,"org.eclipse.equinox.p2.touchpoint.eclipse",1425226610662
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1425226610662
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1425226610662
started,bundle,org.eclipse.equinox.preferences,3.2.300.v20090520-1800,"org.eclipse.equinox.preferences",1425226610663
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1425226610664
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1425226610664
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.100.v20090520-1905,"org.eclipse.equinox.simpleconfigurator.manipulator",1425226610664
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1425226610665
started,bundle,org.eclipse.help,3.4.0.v20090526,"org.eclipse.help",1425226610666
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1425226610667
started,bundle,org.eclipse.jface,3.5.0.I20090525-2000,"org.eclipse.jface",1425226610667
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1425226610668
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1425226610668
started,bundle,org.eclipse.team.core,3.5.0.I20090527-0620,"org.eclipse.team.core",1425226610669
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1425226610669
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1425226610670
started,bundle,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui",1425226610673
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1425226610674
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1425226610675
started,bundle,org.eclipse.ui.forms,3.4.0.v20090526,"org.eclipse.ui.forms",1425226610676
started,bundle,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.ide",1425226610677
started,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1425226610678
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1425226610678
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1425226610678
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1425226610679
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1425226610680
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1425226610680
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1425226610680
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1425226610681
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1425226610681
started,bundle,org.eclipse.jdt.core,3.5.1.v_972_R35x,"org.eclipse.jdt.core",1425226610681
started,bundle,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui",1425226610684
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1425226610684
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1425226610684
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1425226610685
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1425226610685
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1425226610685
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1425226610685
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1425226610686
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1425226610686
started,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1425226610688
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1425226610689
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1425226610690
started,bundle,org.eclipsercp.samplings,1.0.2.201007162043,"org.eclipsercp.samplings",1425226610690
os,sysinfo,,,"linux",1425226610692
arch,sysinfo,,,"x86_64",1425226610692
ws,sysinfo,,,"gtk",1425226610692
locale,sysinfo,,,"en_US",1425226610692
processors,sysinfo,,,"4",1425226610692
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1425226610692
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1425226610692
java.specification.name,sysinfo,,,"Java Platform API Specification",1425226610692
java.specification.vendor,sysinfo,,,"Oracle Corporation",1425226610692
java.specification.version,sysinfo,,,"1.7",1425226610692
java.vendor,sysinfo,,,"Oracle Corporation",1425226610692
java.version,sysinfo,,,"1.7.0_45",1425226610692
java.vm.info,sysinfo,,,"mixed mode",1425226610692
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1425226610692
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1425226610692
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1425226610692
java.vm.specification.version,sysinfo,,,"1.7",1425226610692
java.vm.vendor,sysinfo,,,"Oracle Corporation",1425226610693
java.vm.version,sysinfo,,,"24.45-b08",1425226610693
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425226613222
started,bundle,org.eclipse.core.filesystem,1.2.0.v20090507,"org.eclipse.core.filesystem",1425226618536
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425226645942
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1425226647189
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1425226650081
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1425226650088
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1425226650151
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425226653652
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425226658677
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425226663450
started,bundle,org.eclipse.debug.core,3.5.0.v20090526-1600,"org.eclipse.debug.core",1425226669189
started,bundle,org.eclipse.jdt.launching,3.5.0.v20090527,"org.eclipse.jdt.launching",1425226669190
started,bundle,org.eclipse.pde.core,3.5.101.v20100104,"org.eclipse.pde.core",1425226669191
opened,editor,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui.targetEditor",1425226721150
activated,editor,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui.targetEditor",1425226721160
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1425226721260
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425226721278
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1425226723723
activated,editor,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui.targetEditor",1425226724997
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425226749077
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425226767303
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425226767486
started,bundle,org.eclipse.equinox.p2.ui,1.0.100.v20090527-1812,"org.eclipse.equinox.p2.ui",1425226784871
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1425226784883
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1425226863826
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425226864211
no handler,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1425226866210
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1425226867781
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425226869526
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1425226873164
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.100.v20090525,"org.eclipse.equinox.p2.updatesite",1425226884899
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425226907026
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425226909373
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425226919884
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425226920070
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425226991978
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227009733
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227034011
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227034242
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227036069
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227039589
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1425227040126
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227040138
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1425227040856
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227047535
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227049751
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227056073
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1425227210586
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227210604
activated,editor,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui.targetEditor",1425227215760
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227215923
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1425227231576
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1425227231581
no handler,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1425227357645
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1425227370150
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227430076
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227444288
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227525225
started,bundle,org.eclipse.equinox.p2.touchpoint.natives,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.touchpoint.natives",1425227525567
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1425227531833
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227576248
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227577688
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227663367
executed,command,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui.openPluginArtifact",1425227668595
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227668605
started,bundle,org.eclipse.ui.cheatsheets,3.3.200.v20090526,"org.eclipse.ui.cheatsheets",1425227674052
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.window.quickAccess",1425227674135
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227674147
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227675892
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.window.quickAccess",1425227676982
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227676984
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227682325
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.window.quickAccess",1425227686258
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227686260
opened,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.TypeHierarchy",1425227713958
activated,perspective,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.JavaHierarchyPerspective",1425227713976
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1425227713995
activated,perspective,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui.PDEPerspective",1425227721909
